timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1585910185010,315,秒杀请求,200,,线程组 1-28,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,315,0,0
1585910185010,316,秒杀请求,200,,线程组 1-9,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,316,0,1
1585910185010,316,秒杀请求,200,,线程组 1-4,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,316,0,0
1585910185009,320,秒杀请求,200,,线程组 1-10,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,320,0,1
1585910185009,321,秒杀请求,200,,线程组 1-8,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,321,0,1
1585910185009,321,秒杀请求,200,,线程组 1-11,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,321,0,0
1585910185010,321,秒杀请求,200,,线程组 1-18,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,321,0,1
1585910185008,324,秒杀请求,200,,线程组 1-13,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,324,0,1
1585910185008,324,秒杀请求,200,,线程组 1-5,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,324,0,1
1585910185332,1,秒杀请求,200,,线程组 1-13,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,1,0,0
1585910185008,326,秒杀请求,200,,线程组 1-1,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,326,0,1
1585910185008,326,秒杀请求,200,,线程组 1-12,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,326,0,1
1585910185334,1,秒杀请求,200,,线程组 1-1,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,1,0,0
1585910185333,3,秒杀请求,200,,线程组 1-13,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,3,0,0
1585910185332,4,秒杀请求,200,,线程组 1-5,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,4,0,0
1585910185331,6,秒杀请求,200,,线程组 1-18,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,6,0,0
1585910185330,7,秒杀请求,200,,线程组 1-11,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,7,0,0
1585910185330,8,秒杀请求,200,,线程组 1-8,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,8,0,0
1585910185329,9,秒杀请求,200,,线程组 1-10,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,9,0,0
1585910185326,13,秒杀请求,200,,线程组 1-4,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,13,0,0
1585910185326,14,秒杀请求,200,,线程组 1-9,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,14,0,0
1585910185325,15,秒杀请求,200,,线程组 1-28,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,15,0,0
1585910185324,17,秒杀请求,200,,线程组 1-7,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,17,0,0
1585910185324,18,秒杀请求,200,,线程组 1-21,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,18,0,0
1585910185323,20,秒杀请求,200,,线程组 1-6,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,20,0,0
1585910185323,20,秒杀请求,200,,线程组 1-22,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,20,0,0
1585910185322,22,秒杀请求,200,,线程组 1-16,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,22,0,0
1585910185321,24,秒杀请求,200,,线程组 1-27,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,24,0,0
1585910185321,24,秒杀请求,200,,线程组 1-24,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,24,0,0
1585910185320,26,秒杀请求,200,,线程组 1-17,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,26,0,0
1585910185320,27,秒杀请求,200,,线程组 1-14,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,27,0,0
1585910185319,28,秒杀请求,200,,线程组 1-23,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,28,0,0
1585910185318,30,秒杀请求,200,,线程组 1-3,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,30,0,0
1585910185318,31,秒杀请求,200,,线程组 1-30,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,31,0,0
1585910185317,32,秒杀请求,200,,线程组 1-15,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,32,0,0
1585910185316,34,秒杀请求,200,,线程组 1-59,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,34,0,0
1585910185316,35,秒杀请求,200,,线程组 1-56,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,35,0,0
1585910185315,37,秒杀请求,200,,线程组 1-36,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,37,0,0
1585910185314,38,秒杀请求,200,,线程组 1-46,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,38,0,0
1585910185314,39,秒杀请求,200,,线程组 1-39,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,39,0,0
1585910185313,41,秒杀请求,200,,线程组 1-52,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,41,0,0
1585910185312,42,秒杀请求,200,,线程组 1-49,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,42,0,0
1585910185311,44,秒杀请求,200,,线程组 1-42,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,44,0,0
1585910185311,45,秒杀请求,200,,线程组 1-54,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,45,0,0
1585910185310,46,秒杀请求,200,,线程组 1-72,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,46,0,0
1585910185310,47,秒杀请求,200,,线程组 1-35,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,47,0,0
1585910185309,49,秒杀请求,200,,线程组 1-51,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,49,0,0
1585910185308,50,秒杀请求,200,,线程组 1-31,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,50,0,0
1585910185308,51,秒杀请求,200,,线程组 1-20,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,51,0,0
1585910185307,52,秒杀请求,200,,线程组 1-70,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,52,0,0
1585910185306,54,秒杀请求,200,,线程组 1-50,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,54,0,0
1585910185306,55,秒杀请求,200,,线程组 1-32,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,55,0,0
1585910185305,57,秒杀请求,200,,线程组 1-78,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,57,0,0
1585910185305,57,秒杀请求,200,,线程组 1-25,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,57,0,0
1585910185304,59,秒杀请求,200,,线程组 1-26,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,59,0,0
1585910185303,60,秒杀请求,200,,线程组 1-111,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,60,0,0
1585910185303,61,秒杀请求,200,,线程组 1-108,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,61,0,0
1585910185302,62,秒杀请求,200,,线程组 1-48,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,62,0,0
1585910185301,64,秒杀请求,200,,线程组 1-66,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,64,0,0
1585910185301,65,秒杀请求,200,,线程组 1-33,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,65,0,0
1585910185300,66,秒杀请求,200,,线程组 1-45,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,66,0,0
1585910185300,67,秒杀请求,200,,线程组 1-55,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,67,0,0
1585910185299,68,秒杀请求,200,,线程组 1-118,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,68,0,0
1585910185298,70,秒杀请求,200,,线程组 1-34,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,70,0,0
1585910185298,71,秒杀请求,200,,线程组 1-61,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,71,0,0
1585910185297,72,秒杀请求,200,,线程组 1-47,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,72,0,0
1585910185297,73,秒杀请求,200,,线程组 1-90,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,73,0,0
1585910185296,75,秒杀请求,200,,线程组 1-80,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,75,0,0
1585910185296,75,秒杀请求,200,,线程组 1-63,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,75,0,0
1585910185295,77,秒杀请求,200,,线程组 1-40,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,77,0,0
1585910185294,79,秒杀请求,200,,线程组 1-97,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,79,0,0
1585910185294,79,秒杀请求,200,,线程组 1-109,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,79,0,0
1585910185293,81,秒杀请求,200,,线程组 1-69,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,81,0,0
1585910185293,81,秒杀请求,200,,线程组 1-38,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,81,0,0
1585910185292,83,秒杀请求,200,,线程组 1-84,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,83,0,0
1585910185291,85,秒杀请求,200,,线程组 1-137,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,85,0,0
1585910185291,85,秒杀请求,200,,线程组 1-41,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,85,0,0
1585910185289,88,秒杀请求,200,,线程组 1-44,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,88,0,0
1585910185289,89,秒杀请求,200,,线程组 1-62,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,89,0,0
1585910185288,90,秒杀请求,200,,线程组 1-37,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,90,0,0
1585910185288,91,秒杀请求,200,,线程组 1-67,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,91,0,0
1585910185287,92,秒杀请求,200,,线程组 1-77,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,92,0,0
1585910185286,94,秒杀请求,200,,线程组 1-58,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,94,0,0
1585910185286,94,秒杀请求,200,,线程组 1-75,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,94,0,0
1585910185285,96,秒杀请求,200,,线程组 1-65,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,96,0,0
1585910185284,98,秒杀请求,200,,线程组 1-81,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,98,0,0
1585910185284,98,秒杀请求,200,,线程组 1-83,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,98,0,0
1585910185283,100,秒杀请求,200,,线程组 1-76,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,100,0,0
1585910185283,100,秒杀请求,200,,线程组 1-68,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,100,0,0
1585910185282,102,秒杀请求,200,,线程组 1-89,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,102,0,0
1585910185281,104,秒杀请求,200,,线程组 1-53,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,104,0,0
1585910185281,104,秒杀请求,200,,线程组 1-151,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,104,0,0
1585910185280,106,秒杀请求,200,,线程组 1-154,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,106,0,0
1585910185279,107,秒杀请求,200,,线程组 1-143,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,107,0,0
1585910185279,108,秒杀请求,200,,线程组 1-155,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,108,0,0
1585910185279,108,秒杀请求,200,,线程组 1-96,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,108,0,0
1585910185279,109,秒杀请求,200,,线程组 1-99,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,109,0,0
1585910185276,112,秒杀请求,200,,线程组 1-82,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,112,0,0
1585910185276,113,秒杀请求,200,,线程组 1-29,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,113,0,0
1585910185275,114,秒杀请求,200,,线程组 1-112,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,114,0,0
1585910185274,116,秒杀请求,200,,线程组 1-164,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,116,0,0
1585910185274,117,秒杀请求,200,,线程组 1-168,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,117,0,0
1585910185273,118,秒杀请求,200,,线程组 1-100,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,118,0,0
1585910185273,119,秒杀请求,200,,线程组 1-174,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,119,0,0
1585910185272,120,秒杀请求,200,,线程组 1-119,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,120,0,0
1585910185271,122,秒杀请求,200,,线程组 1-101,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,122,0,0
1585910185271,123,秒杀请求,200,,线程组 1-107,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,123,0,0
1585910185270,124,秒杀请求,200,,线程组 1-102,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,124,0,0
1585910185394,1,秒杀请求,200,,线程组 1-107,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,1,0,0
